-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/15/2014 through 04/15/2024 
Location: Latitude  21.1575   Longitude 79.0818 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,PS,WS10M
2019,1,14,28.33,14.29,0.0,40.69,98.32,2.98
2019,1,15,28.36,10.65,0.0,31.44,98.42,2.63
2019,1,16,29.39,9.55,0.0,26.62,98.37,2.23
2019,1,17,30.58,10.28,0.0,27.38,98.2,1.81
2019,1,18,30.59,10.89,0.0,23.19,98.24,2.21
2019,1,19,30.88,10.26,0.0,19.44,98.32,2.18
2019,1,20,31.59,10.62,0.0,20.81,98.37,2.16
2019,1,21,31.98,11.7,0.0,28.38,98.19,2.93
2019,1,22,30.63,13.19,0.0,38.12,98.1,3.86
2019,1,23,30.32,14.4,0.0,45.5,98.11,2.8
2019,1,24,30.02,14.62,0.55,47.56,98.18,1.95
2019,1,25,26.87,17.16,13.98,69.88,98.16,3.09
2019,1,26,23.19,15.42,4.46,80.56,98.43,3.98
2019,1,27,25.16,12.83,0.03,72.31,98.53,3.2
2019,1,28,24.7,8.28,0.0,46.31,98.63,4.1
2019,1,29,24.12,5.74,0.0,40.62,98.69,3.33
2019,1,30,25.62,5.44,0.0,39.94,98.56,2.62
2019,1,31,27.39,6.52,0.0,38.69,98.43,2.48
2019,2,1,28.69,9.06,0.0,42.31,98.36,2.23
2019,2,2,29.78,11.53,0.0,44.62,98.27,2.44
2019,2,3,30.21,12.41,0.0,44.38,98.43,3.02
2019,2,4,30.63,12.73,0.0,42.38,98.59,2.46
2019,2,5,31.04,13.48,0.0,40.62,98.47,2.73
2019,2,6,32.4,14.6,0.0,38.25,98.08,2.91
2019,2,7,31.64,15.73,0.03,43.44,97.92,3.78
2019,2,8,29.58,16.54,0.04,32.19,98.13,3.35
2019,2,9,27.83,10.44,0.0,18.19,98.4,4.0
2019,2,10,28.01,8.01,0.0,22.62,98.56,2.79
2019,2,11,30.38,8.83,0.0,27.56,98.5,2.4
2019,2,12,32.48,11.05,0.0,27.5,98.56,2.71
2019,2,13,33.21,12.63,0.0,27.19,98.55,2.46
2019,2,14,34.33,13.4,0.0,28.69,98.22,2.41
2019,2,15,33.99,16.05,6.01,40.62,98.07,2.81
2019,2,16,31.55,17.48,0.07,56.25,98.12,2.29
2019,2,17,30.34,12.51,0.0,35.62,98.1,2.59
2019,2,18,32.12,12.12,0.0,28.5,97.93,2.36
2019,2,19,35.3,15.03,0.0,30.75,97.99,2.53
2019,2,20,35.48,15.81,0.0,38.75,98.28,2.68
2019,2,21,36.26,18.34,0.09,39.56,98.36,2.75
2019,2,22,37.54,20.33,0.12,38.19,98.15,2.99
2019,2,23,36.84,19.56,0.04,34.62,97.98,2.62
2019,2,24,37.28,19.42,0.0,30.25,97.74,3.51
2019,2,25,36.05,19.19,0.02,20.44,97.69,3.7
2019,2,26,34.33,17.79,0.0,20.5,97.64,3.53
2019,2,27,33.52,16.55,0.0,27.94,97.62,4.28
2019,2,28,31.66,16.16,0.0,29.0,97.87,3.55
2019,3,1,31.83,14.2,0.0,26.81,98.01,3.42
2019,3,2,34.25,16.12,0.0,35.69,97.98,3.56
2019,3,3,36.0,21.51,4.38,40.75,97.67,4.02
2019,3,4,35.88,18.05,0.02,38.69,97.52,2.69
2019,3,5,34.95,19.21,0.0,37.69,97.53,3.48
2019,3,6,33.15,16.01,0.0,32.38,97.78,3.62
2019,3,7,33.3,15.75,0.0,26.88,97.85,2.85
2019,3,8,34.94,16.22,0.0,24.19,97.99,2.73
2019,3,9,36.99,19.31,0.0,24.25,97.91,2.79
2019,3,10,37.83,18.15,0.0,23.69,97.91,2.88
2019,3,11,38.4,18.92,0.0,23.81,97.98,2.66
2019,3,12,38.08,20.44,0.0,24.5,98.02,2.0
2019,3,13,38.36,22.44,0.18,28.38,97.95,3.19
2019,3,14,38.38,24.23,0.14,28.25,97.98,2.91
2019,3,15,37.7,22.15,0.0,30.12,98.04,2.48
2019,3,16,38.21,20.73,0.0,30.88,98.02,3.26
2019,3,17,39.03,22.01,0.13,29.94,97.91,4.46
2019,3,18,38.31,22.65,1.55,26.88,97.88,3.35
2019,3,19,36.81,20.03,0.0,32.19,97.78,2.07
2019,3,20,37.74,21.25,3.82,36.75,97.7,4.36
2019,3,21,36.83,22.77,1.18,45.0,97.83,2.82
2019,3,22,38.42,22.67,0.0,34.88,97.89,1.62
2019,3,23,37.97,20.06,0.0,27.12,97.97,3.64
2019,3,24,38.63,20.03,0.0,21.88,97.91,3.15
2019,3,25,40.07,19.94,0.0,21.75,97.83,2.58
2019,3,26,40.68,22.12,0.0,20.0,97.84,2.03
2019,3,27,39.15,21.3,0.0,19.12,98.05,2.87
2019,3,28,39.52,19.81,0.0,14.38,97.96,2.89
2019,3,29,41.18,20.85,0.0,16.25,97.72,2.2
2019,3,30,42.16,23.01,0.0,17.12,97.6,2.93
2019,3,31,43.21,23.64,0.0,17.75,97.51,3.53
2019,4,1,41.94,24.14,0.0,16.38,97.57,3.39
2019,4,2,41.27,22.3,0.0,12.75,97.68,3.02
2019,4,3,42.13,24.83,0.0,14.44,97.66,1.8
2019,4,4,43.29,25.18,0.0,22.5,97.67,3.33
2019,4,5,43.92,26.93,0.43,19.19,97.64,4.51
2019,4,6,44.08,25.52,0.0,15.88,97.53,4.21
2019,4,7,42.85,24.79,0.0,16.0,97.45,3.45
2019,4,8,42.75,25.25,0.0,17.38,97.39,2.02
2019,4,9,43.36,25.17,0.0,15.0,97.47,2.88
2019,4,10,43.77,24.36,0.0,13.25,97.55,3.07
2019,4,11,43.62,25.02,0.48,16.19,97.49,1.48
2019,4,12,43.53,27.08,1.13,19.38,97.51,2.73
2019,4,13,43.85,26.57,0.02,16.62,97.55,2.3
2019,4,14,44.31,25.94,0.0,19.31,97.54,2.2
2019,4,15,43.73,27.33,0.0,19.62,97.52,2.47
2019,4,16,40.97,28.69,1.54,24.62,97.58,2.22
2019,4,17,38.48,25.23,2.91,35.0,97.69,2.34
2019,4,18,39.28,23.11,0.0,29.0,97.7,3.22
2019,4,19,39.96,22.55,0.0,25.12,97.55,2.33
2019,4,20,40.6,23.65,0.31,29.81,97.35,2.4
2019,4,21,41.05,27.5,0.32,30.38,97.29,2.2
2019,4,22,41.02,26.47,0.13,27.94,97.39,2.03
2019,4,23,42.69,25.58,0.0,20.75,97.48,2.21
2019,4,24,43.41,25.76,0.0,18.38,97.52,2.2
2019,4,25,44.7,27.06,0.0,18.31,97.47,2.35
2019,4,26,45.61,28.47,0.0,17.06,97.34,2.17
2019,4,27,45.83,29.77,0.0,15.94,97.28,1.13
2019,4,28,45.08,28.18,0.0,18.62,97.27,2.58
2019,4,29,46.04,28.29,0.0,17.56,97.21,2.91
2019,4,30,45.9,28.12,0.0,16.31,97.11,1.67
2019,5,1,44.88,27.33,0.0,13.44,97.0,2.34
2019,5,2,44.9,28.26,0.0,17.5,96.97,2.55
2019,5,3,44.33,28.3,0.0,21.69,97.05,4.05
2019,5,4,43.79,28.58,0.0,18.25,97.31,5.15
2019,5,5,43.07,27.57,0.0,18.0,97.52,5.16
2019,5,6,43.82,26.89,0.0,15.69,97.39,3.26
2019,5,7,44.56,28.26,0.0,16.38,97.26,4.58
2019,5,8,44.85,28.98,0.0,14.94,97.26,5.5
2019,5,9,44.9,28.9,0.0,15.44,97.24,6.41
2019,5,10,44.62,28.92,0.0,19.19,97.29,4.28
2019,5,11,43.47,30.45,0.0,22.94,97.4,3.53
2019,5,12,44.82,28.98,0.0,16.38,97.31,4.39
2019,5,13,44.58,28.1,0.0,18.0,97.22,3.63
2019,5,14,44.44,29.56,0.0,18.88,97.22,3.52
2019,5,15,44.54,28.86,0.0,16.75,97.3,2.63
2019,5,16,44.37,29.58,0.0,17.69,97.37,4.38
2019,5,17,44.59,29.41,0.0,18.44,97.39,4.94
2019,5,18,43.58,29.58,0.0,20.19,97.37,5.52
2019,5,19,43.87,28.31,0.0,18.69,97.4,3.52
2019,5,20,44.97,28.77,0.0,16.31,97.41,1.92
2019,5,21,45.32,30.97,0.0,18.5,97.3,1.9
2019,5,22,46.06,31.63,2.51,21.88,97.2,2.41
2019,5,23,45.77,30.16,0.0,18.81,97.17,2.47
2019,5,24,45.69,31.33,0.0,20.25,97.19,3.45
2019,5,25,45.43,30.91,0.0,18.25,97.09,4.62
2019,5,26,45.69,31.58,0.0,19.75,97.0,3.23
2019,5,27,46.92,31.58,0.0,17.5,96.96,3.8
2019,5,28,47.05,32.15,0.0,17.69,96.9,4.03
2019,5,29,46.48,32.29,0.0,20.25,96.91,2.06
2019,5,30,45.69,32.26,0.0,27.5,96.96,3.97
2019,5,31,45.69,32.69,0.74,28.5,96.96,5.02
2019,6,1,44.6,33.01,0.18,27.56,97.06,3.96
2019,6,2,46.53,32.49,0.0,22.81,96.98,2.59
2019,6,3,47.26,33.12,0.09,23.31,96.9,3.34
2019,6,4,46.98,31.73,0.5,25.62,96.9,4.61
2019,6,5,47.8,33.05,0.03,22.31,96.82,3.81
2019,6,6,46.44,33.91,0.0,18.69,96.79,2.47
2019,6,7,47.49,34.12,0.37,22.25,96.9,4.04
2019,6,8,43.98,31.97,0.61,28.62,96.99,2.8
2019,6,9,44.23,33.66,0.42,30.69,96.86,3.17
2019,6,10,46.37,32.65,2.51,27.19,96.68,3.51
2019,6,11,45.37,32.31,0.81,27.19,96.72,4.98
2019,6,12,44.91,32.37,0.27,32.81,96.81,6.2
2019,6,13,38.59,31.02,0.01,42.5,97.0,4.77
2019,6,14,42.08,30.62,0.08,37.75,96.92,4.62
2019,6,15,43.08,31.18,2.92,33.44,96.96,4.77
2019,6,16,41.3,31.36,2.02,39.69,97.08,4.27
2019,6,17,41.26,30.58,0.66,37.88,97.06,4.4
2019,6,18,41.9,30.48,0.12,34.75,96.95,4.38
2019,6,19,41.8,31.08,0.13,35.88,96.87,4.08
2019,6,20,36.88,29.11,2.49,48.06,96.99,3.98
2019,6,21,41.63,27.73,1.09,46.25,96.93,2.66
2019,6,22,36.72,28.58,3.53,52.12,96.9,3.0
2019,6,23,36.44,26.96,13.46,62.81,96.86,2.84
2019,6,24,37.57,26.55,0.52,62.56,97.07,2.81
2019,6,25,38.51,26.8,0.2,57.88,97.16,3.85
2019,6,26,39.05,27.63,1.47,57.44,97.05,3.11
2019,6,27,36.83,27.74,3.81,68.25,96.92,4.1
2019,6,28,31.05,26.28,6.32,82.0,96.84,3.91
2019,6,29,33.09,25.48,16.15,76.12,96.82,4.12
2019,6,30,31.12,24.48,44.97,83.81,96.84,4.52
2019,7,1,32.12,24.92,26.35,82.19,96.82,3.76
2019,7,2,28.76,25.08,26.96,88.81,96.76,4.7
2019,7,3,31.44,24.93,10.74,82.62,96.71,6.8
2019,7,4,30.55,24.32,6.9,83.69,96.79,6.19
2019,7,5,27.98,23.3,11.47,84.62,96.62,7.59
2019,7,6,32.95,24.17,1.72,78.5,96.6,6.28
2019,7,7,30.51,24.13,4.25,82.25,96.75,6.38
2019,7,8,29.04,24.44,8.59,86.12,96.94,5.36
2019,7,9,32.6,24.51,8.78,80.88,96.94,5.21
2019,7,10,33.18,24.79,2.26,76.88,96.91,5.4
2019,7,11,32.0,25.42,0.06,78.56,97.07,4.52
2019,7,12,33.13,25.23,0.03,75.81,97.25,4.34
2019,7,13,33.13,24.8,0.0,74.94,97.32,4.7
2019,7,14,34.27,25.18,0.95,72.94,97.19,6.02
2019,7,15,34.44,25.07,0.36,72.5,97.06,4.98
2019,7,16,35.34,25.64,0.0,70.12,97.11,4.02
2019,7,17,35.08,25.73,0.0,69.38,97.08,2.55
2019,7,18,34.8,26.52,4.37,71.56,96.98,2.72
2019,7,19,35.48,25.12,4.52,70.31,96.92,1.7
2019,7,20,33.85,25.8,11.44,78.31,96.9,2.46
2019,7,21,33.91,25.58,4.02,78.38,96.97,3.2
2019,7,22,33.56,24.8,1.08,77.25,97.0,2.91
2019,7,23,34.67,25.4,0.2,71.62,97.01,3.04
2019,7,24,34.87,24.61,0.37,72.25,97.01,3.14
2019,7,25,33.25,25.49,41.71,79.94,96.97,4.64
2019,7,26,30.45,24.68,14.49,85.06,96.9,5.12
2019,7,27,29.15,24.37,26.98,88.5,96.81,5.55
2019,7,28,30.31,24.69,20.47,84.69,96.78,5.74
2019,7,29,31.17,24.4,16.72,86.75,96.6,5.74
2019,7,30,29.09,24.23,63.13,88.81,96.64,8.17
2019,7,31,28.9,23.3,27.89,87.12,96.98,8.34
2019,8,1,29.49,23.33,2.05,86.69,96.96,6.03
2019,8,2,27.08,23.77,25.5,91.44,96.81,6.44
2019,8,3,30.94,23.77,18.13,86.25,96.81,6.44
2019,8,4,31.74,24.83,7.33,85.75,96.75,5.17
2019,8,5,30.4,24.7,5.22,86.19,96.63,4.7
2019,8,6,29.44,24.36,9.32,88.5,96.59,4.78
2019,8,7,28.4,24.34,25.02,91.19,96.37,6.19
2019,8,8,27.25,23.68,46.13,92.25,96.18,7.83
2019,8,9,29.84,23.12,22.04,86.19,96.61,7.12
2019,8,10,30.86,22.9,2.84,85.0,96.96,3.7
2019,8,11,31.36,24.27,1.5,83.75,97.08,3.55
2019,8,12,30.96,24.09,2.86,85.12,97.04,4.27
2019,8,13,27.0,24.46,40.33,93.69,96.91,4.88
2019,8,14,26.62,23.83,12.19,92.56,97.02,5.62
2019,8,15,30.09,23.05,2.0,85.06,97.23,4.54
2019,8,16,30.94,23.64,0.79,84.81,97.2,3.88
2019,8,17,31.08,24.18,0.42,84.06,97.25,2.89
2019,8,18,29.48,23.97,0.07,86.81,97.39,2.64
2019,8,19,30.44,23.43,17.92,88.25,97.39,3.11
2019,8,20,30.77,24.29,7.79,88.0,97.32,3.54
2019,8,21,29.68,24.24,5.77,90.75,97.2,3.52
2019,8,22,29.52,24.07,9.89,88.25,97.12,3.7
2019,8,23,30.37,23.91,5.11,88.38,97.12,3.89
2019,8,24,27.73,23.52,18.45,93.25,97.13,4.48
2019,8,25,27.45,23.31,24.58,94.06,96.98,3.95
2019,8,26,28.72,23.63,23.97,90.81,96.99,4.98
2019,8,27,28.23,22.76,5.0,89.06,97.01,5.54
2019,8,28,29.62,22.62,0.32,86.06,97.19,3.3
2019,8,29,30.26,22.78,10.11,83.56,97.24,1.7
2019,8,30,29.16,24.23,13.46,88.75,97.0,2.23
2019,8,31,29.97,24.54,16.67,89.81,96.78,2.58
2019,9,1,28.69,24.67,13.73,92.5,96.84,3.39
2019,9,2,26.95,24.25,12.2,93.88,97.04,4.15
2019,9,3,28.83,23.79,31.12,91.44,97.0,2.42
2019,9,4,31.01,24.19,26.78,89.38,96.74,1.68
2019,9,5,30.55,24.49,41.99,89.5,96.74,2.8
2019,9,6,29.26,24.92,51.97,93.69,96.7,4.48
2019,9,7,27.72,24.93,18.56,94.94,96.77,4.48
2019,9,8,28.93,24.48,16.83,93.0,96.96,4.4
2019,9,9,29.76,24.12,5.07,90.81,96.92,4.27
2019,9,10,28.94,24.27,4.81,91.94,96.95,4.46
2019,9,11,27.74,24.72,6.71,93.06,97.07,4.99
2019,9,12,27.69,24.05,25.22,93.25,97.2,5.85
2019,9,13,28.79,23.04,3.89,91.19,97.27,5.8
2019,9,14,29.6,23.54,0.92,89.19,97.31,4.68
2019,9,15,30.12,23.45,1.53,88.06,97.37,3.48
2019,9,16,28.65,23.43,6.78,90.88,97.26,3.48
2019,9,17,30.26,23.87,24.98,90.31,97.16,2.06
2019,9,18,29.2,24.78,1.4,91.5,97.37,2.88
2019,9,19,29.74,23.93,13.16,89.38,97.5,3.19
2019,9,20,28.54,24.23,2.68,91.69,97.49,2.86
2019,9,21,29.33,23.84,13.47,88.12,97.47,1.88
2019,9,22,28.22,24.21,3.11,90.69,97.55,1.99
2019,9,23,30.23,23.5,3.37,87.56,97.63,1.67
2019,9,24,29.04,23.86,5.31,90.38,97.59,2.96
2019,9,25,27.53,23.83,15.75,93.19,97.69,2.77
2019,9,26,27.99,23.58,15.08,92.38,97.96,3.69
2019,9,27,26.62,23.29,13.47,94.69,98.05,3.87
2019,9,28,27.23,22.96,14.71,93.75,97.89,2.92
2019,9,29,27.21,23.4,19.21,94.44,97.95,2.93
2019,9,30,27.83,22.92,7.26,91.62,97.87,2.2
2019,10,1,28.18,22.6,3.7,91.44,97.79,2.27
2019,10,2,29.07,23.05,0.75,89.0,97.81,3.32
2019,10,3,29.82,21.34,0.28,84.88,97.81,1.64
2019,10,4,29.48,22.44,0.1,81.19,97.8,1.41
2019,10,5,29.38,21.09,0.01,81.06,97.81,1.87
2019,10,6,29.84,20.48,0.13,79.5,97.87,1.62
2019,10,7,29.21,21.02,0.13,83.38,97.92,2.35
2019,10,8,29.08,20.58,0.0,85.38,97.89,2.84
2019,10,9,29.08,20.75,0.68,85.06,97.85,2.38
2019,10,10,29.0,19.74,0.01,82.69,97.86,2.32
2019,10,11,29.12,20.01,0.0,83.5,97.86,2.28
2019,10,12,29.01,19.96,0.0,84.25,97.92,2.27
2019,10,13,29.03,19.82,0.01,82.56,98.02,2.06
2019,10,14,29.23,19.51,0.01,80.06,98.07,2.35
2019,10,15,28.85,17.83,0.0,80.06,98.1,2.33
2019,10,16,28.03,17.94,0.0,81.38,98.09,2.5
2019,10,17,28.5,18.37,0.0,84.38,98.08,2.45
2019,10,18,27.74,21.01,1.36,88.75,98.07,1.93
2019,10,19,28.3,20.65,3.83,88.25,98.14,2.2
2019,10,20,28.01,20.94,16.17,89.31,98.13,2.64
2019,10,21,25.97,21.12,5.22,91.5,98.03,2.5
2019,10,22,28.58,20.59,0.11,86.62,97.81,2.2
2019,10,23,28.42,20.03,0.64,84.94,97.67,3.29
2019,10,24,28.12,19.51,0.49,85.0,97.63,3.13
2019,10,25,26.83,18.2,0.16,87.44,97.72,2.84
2019,10,26,26.37,19.62,10.01,88.5,97.93,3.09
2019,10,27,27.69,20.05,14.74,88.56,98.01,2.2
2019,10,28,28.85,20.0,1.5,85.88,98.06,2.13
2019,10,29,29.33,20.29,0.14,84.44,98.1,2.14
2019,10,30,27.81,20.95,1.74,85.12,98.07,2.08
2019,10,31,27.62,20.41,1.65,87.06,98.03,2.02
2019,11,1,27.86,19.75,2.04,81.31,98.01,1.56
2019,11,2,27.26,20.51,0.35,86.94,98.11,2.3
2019,11,3,28.23,19.97,0.0,76.44,98.2,1.39
2019,11,4,29.2,19.23,0.0,76.81,98.16,1.55
2019,11,5,29.31,19.51,0.0,78.62,97.96,1.87
2019,11,6,28.52,19.22,0.0,79.62,97.81,1.53
2019,11,7,28.26,18.48,0.0,84.12,97.8,2.0
2019,11,8,28.01,17.94,0.22,82.12,97.89,2.12
2019,11,9,27.91,17.31,0.0,81.44,97.91,2.59
2019,11,10,27.62,16.54,0.0,83.06,97.98,2.45
2019,11,11,27.48,15.95,0.0,80.38,98.03,2.54
2019,11,12,26.78,14.62,0.0,77.0,98.18,2.26
2019,11,13,26.07,14.87,0.0,78.56,98.3,2.22
2019,11,14,25.56,13.5,0.0,79.5,98.31,2.6
2019,11,15,25.33,12.83,0.0,79.69,98.23,2.16
2019,11,16,25.91,14.08,0.0,76.88,98.2,2.12
2019,11,17,26.12,14.63,0.0,77.94,98.23,2.6
2019,11,18,26.31,13.37,0.0,78.38,98.27,2.89
2019,11,19,26.15,13.76,0.0,80.06,98.21,1.94
2019,11,20,26.09,13.97,0.0,80.75,98.17,2.2
2019,11,21,25.99,14.34,0.0,81.88,98.31,2.48
2019,11,22,25.66,13.99,0.0,78.94,98.36,1.62
2019,11,23,26.33,13.53,0.0,77.31,98.33,1.44
2019,11,24,25.26,14.64,0.0,79.88,98.26,2.31
2019,11,25,25.73,15.13,0.0,83.06,98.26,2.55
2019,11,26,26.62,14.12,0.0,85.12,98.23,2.66
2019,11,27,26.87,13.83,0.0,84.44,98.23,2.34
2019,11,28,26.85,15.09,0.0,82.5,98.23,2.38
2019,11,29,26.51,14.75,0.0,81.0,98.24,1.78
2019,11,30,26.94,14.76,0.0,83.12,98.25,2.59
2019,12,1,26.55,15.26,0.0,82.56,98.28,2.59
2019,12,2,26.44,17.51,0.0,81.56,98.31,2.65
2019,12,3,26.16,15.7,0.0,84.0,98.34,2.22
2019,12,4,25.98,15.39,0.0,82.94,98.46,3.07
2019,12,5,24.69,13.25,0.0,78.75,98.58,2.67
2019,12,6,23.56,11.02,0.0,78.25,98.54,2.88
2019,12,7,24.25,11.1,0.0,78.19,98.46,2.49
2019,12,8,24.8,11.61,0.0,76.69,98.46,2.07
2019,12,9,25.23,11.83,0.0,76.81,98.42,2.09
2019,12,10,24.73,12.91,0.0,76.44,98.24,1.82
2019,12,11,26.05,12.4,0.0,76.44,98.1,1.7
2019,12,12,26.21,13.03,0.0,80.19,98.05,3.23
2019,12,13,24.57,16.49,0.85,85.94,98.17,2.84
2019,12,14,23.54,16.86,0.83,90.5,98.42,1.65
2019,12,15,22.74,16.84,2.46,92.56,98.33,2.52
2019,12,16,25.26,15.12,0.15,84.31,98.37,3.31
2019,12,17,24.72,14.28,0.01,80.88,98.52,3.01
2019,12,18,25.01,11.4,0.0,75.75,98.55,2.41
2019,12,19,24.69,11.27,0.0,74.56,98.39,2.05
2019,12,20,25.3,11.9,0.0,75.56,98.25,1.81
2019,12,21,26.13,13.23,0.0,76.31,98.24,1.73
2019,12,22,26.09,12.81,0.0,77.62,98.29,2.01
2019,12,23,25.76,14.39,0.0,78.94,98.28,2.68
2019,12,24,26.45,13.86,0.0,78.81,98.33,2.72
2019,12,25,26.78,15.65,1.76,77.5,98.23,1.75
2019,12,26,25.55,17.62,1.42,85.0,98.14,1.36
2019,12,27,22.85,8.58,0.07,59.81,98.29,4.29
2019,12,28,21.23,4.75,0.0,57.94,98.43,3.41
2019,12,29,22.28,3.58,0.0,58.62,98.43,2.76
2019,12,30,22.92,5.69,0.1,66.81,98.35,2.78
2019,12,31,20.44,11.24,6.46,82.44,98.41,3.73
2020,1,1,24.72,12.99,1.52,81.31,98.42,3.61
2020,1,2,17.44,13.56,20.44,91.56,98.51,3.63
2020,1,3,24.84,12.5,2.59,83.31,98.35,1.63
2020,1,4,23.01,14.44,0.0,84.88,98.25,2.06
2020,1,5,22.85,10.48,0.0,72.12,98.41,3.54
2020,1,6,23.01,7.95,0.0,69.25,98.56,3.09
2020,1,7,24.36,8.3,0.01,73.94,98.37,2.17
2020,1,8,25.15,14.09,13.73,85.31,98.06,2.48
2020,1,9,23.81,11.76,0.15,78.75,98.29,3.65
2020,1,10,21.14,7.07,0.0,66.06,98.52,3.67
2020,1,11,21.51,5.15,0.0,66.38,98.57,2.73
2020,1,12,22.84,6.34,0.0,60.31,98.36,2.16
2020,1,13,25.08,9.36,0.0,52.12,98.09,1.27
2020,1,14,26.64,9.54,0.0,58.38,98.07,1.81
2020,1,15,26.65,10.75,0.0,67.94,98.1,2.79
2020,1,16,26.84,11.73,0.0,74.56,98.03,3.42
2020,1,17,25.8,15.02,0.0,75.44,98.12,2.16
2020,1,18,26.08,14.79,0.0,78.81,98.2,2.23
2020,1,19,25.27,13.63,0.0,75.19,98.29,3.11
2020,1,20,24.27,9.61,0.0,66.69,98.4,2.45
2020,1,21,27.25,11.65,0.0,74.06,98.4,2.32
2020,1,22,27.94,13.37,0.0,73.0,98.47,2.16
2020,1,23,27.31,15.12,0.01,74.62,98.39,2.41
2020,1,24,26.49,11.68,0.0,62.0,98.4,2.39
2020,1,25,27.86,11.84,0.0,57.56,98.28,1.92
2020,1,26,27.94,11.84,0.0,58.0,98.18,2.78
2020,1,27,29.36,10.81,0.01,59.0,98.02,2.51
2020,1,28,28.96,15.4,0.23,63.44,97.88,3.44
2020,1,29,27.38,15.05,0.0,65.5,98.21,2.66
2020,1,30,26.28,11.01,0.0,57.0,98.31,3.84
2020,1,31,26.08,8.73,0.0,55.12,98.19,2.6
2020,2,1,26.48,10.8,0.08,60.69,98.27,3.08
2020,2,2,26.52,10.02,0.07,62.12,98.49,3.23
2020,2,3,25.34,13.09,0.12,67.31,98.44,3.42
2020,2,4,26.84,15.03,1.98,79.06,98.18,2.98
2020,2,5,27.26,14.32,0.27,71.06,98.24,2.47
2020,2,6,27.23,13.7,1.56,74.31,98.15,3.04
2020,2,7,24.51,15.86,5.32,82.5,98.23,4.12
2020,2,8,23.17,12.57,0.08,79.19,98.48,4.12
2020,2,9,26.05,9.0,0.0,64.31,98.63,3.59
2020,2,10,26.9,10.01,0.0,61.44,98.53,2.48
2020,2,11,28.37,11.9,0.0,62.94,98.53,2.15
2020,2,12,28.96,12.44,0.0,56.69,98.59,2.3
2020,2,13,30.33,11.65,0.0,46.44,98.41,1.94
2020,2,14,31.99,13.19,0.0,49.62,98.09,2.7
2020,2,15,30.98,11.93,0.0,47.62,98.13,2.34
2020,2,16,31.29,11.65,0.0,45.0,98.31,2.63
2020,2,17,31.14,10.52,0.0,41.06,98.41,3.33
2020,2,18,31.32,9.62,0.0,40.44,98.3,2.56
2020,2,19,31.23,10.86,0.0,42.88,98.23,2.46
2020,2,20,32.14,11.98,0.0,56.19,98.14,2.98
2020,2,21,32.45,15.46,0.0,56.44,98.33,3.27
2020,2,22,32.51,18.27,0.02,53.62,98.42,2.5
2020,2,23,33.05,16.78,0.09,53.81,98.25,2.59
2020,2,24,32.01,17.58,2.17,53.19,97.95,2.2
2020,2,25,29.9,16.01,0.68,56.19,98.03,3.52
2020,2,26,30.92,12.98,0.0,46.31,98.2,2.74
2020,2,27,31.04,12.77,0.0,50.44,98.22,2.61
2020,2,28,32.09,13.38,0.0,52.06,98.06,2.99
2020,2,29,33.06,14.35,0.0,49.19,97.95,2.96
2020,3,1,34.27,14.84,0.0,48.75,97.96,2.92
2020,3,2,33.62,17.5,1.21,48.69,97.95,2.3
2020,3,3,34.67,17.45,0.06,43.0,97.8,3.05
2020,3,4,34.65,16.93,0.0,34.0,97.74,3.16
2020,3,5,33.69,16.59,0.05,36.88,97.68,2.07
2020,3,6,32.12,16.64,1.25,45.75,97.69,2.95
2020,3,7,33.5,17.65,0.05,48.19,97.97,2.22
2020,3,8,34.19,16.91,0.14,36.06,98.07,2.74
2020,3,9,33.58,16.8,0.96,43.31,97.96,3.77
2020,3,10,34.8,20.75,5.03,57.25,97.75,3.64
2020,3,11,33.56,20.52,1.72,61.12,97.76,2.83
2020,3,12,33.77,21.85,1.44,58.94,97.94,1.72
2020,3,13,34.52,20.91,4.67,59.62,97.97,2.84
2020,3,14,32.23,21.05,1.5,62.56,97.97,2.41
2020,3,15,33.1,16.69,0.0,48.38,98.04,2.7
2020,3,16,33.15,15.33,0.0,43.81,98.16,2.83
2020,3,17,35.54,17.22,7.67,51.0,98.16,2.3
2020,3,18,32.43,18.62,4.29,57.38,98.15,2.97
2020,3,19,34.69,18.53,2.86,59.0,97.88,2.48
2020,3,20,32.88,18.26,3.01,60.31,97.9,2.87
2020,3,21,34.61,18.05,0.12,59.31,97.84,2.56
2020,3,22,34.23,17.91,0.0,53.88,97.97,2.73
2020,3,23,35.2,18.21,0.0,48.56,97.9,2.33
2020,3,24,36.3,18.8,0.0,48.5,97.75,2.14
2020,3,25,37.01,20.61,5.17,49.94,97.75,2.73
